variant,strategy,fold,epoch,train_loss,val_loss,train_loss_cls,val_loss_cls,train_loss_sens,val_loss_sens,train_loss_cons,val_loss_cons,train_loss_sparse,val_loss_sparse,train_loss_div,val_loss_div,train_main_macro_f1,val_main_macro_f1,train_accuracy,val_accuracy,learning_rate,train_f1_Normal,val_f1_Normal,train_f1_Anterior,val_f1_Anterior,train_f1_Inferior,val_f1_Inferior,train_f1_Lateral,val_f1_Lateral
clicnet_counterfactual,full_finetune,3,1,0.9947012346475359,0.750715193456533,0.913279650224708,0.692361283180665,0.5054774192721792,0.21829287306386597,0.31861626372417584,0.43164257905921155,0.496405789646672,0.49640101194381714,0.9978966457633447,0.9978476762771606,0.6175503548427085,0.6898003699577305,0.6267210606833248,0.7061224489795919,0.0001,0.768642447418738,0.8,0.600896860986547,0.7486033519553073,0.6557377049180327,0.7393939393939394,0.4449244060475162,0.4712041884816754
clicnet_counterfactual,full_finetune,3,2,0.7897793748195168,0.6355636168499382,0.7096751177572341,0.5770327636173793,0.5081343935619259,0.2311994925749545,0.28697707902588815,0.40939097550450537,0.49638595663425206,0.4963631331920624,0.997810236535955,0.9977731108665466,0.6832775233037021,0.7440847420619824,0.6884242733299337,0.7571428571428571,0.0001,0.8150234741784037,0.8592057761732852,0.7229916897506925,0.8087431693989071,0.6945337620578779,0.7777777777777778,0.500561167227834,0.5306122448979592
clicnet_counterfactual,full_finetune,3,3,0.7143382612446751,0.5608439371293905,0.6284296301358333,0.5007835760408518,0.5266456328017076,0.22847177672142885,0.3660660784260343,0.4454610960824149,0.4963373460069352,0.49630865454673767,0.9977387641231239,0.9977027177810669,0.7228329761339053,0.7836691468896468,0.7266700662927078,0.789795918367347,0.0001,0.8587896253602305,0.8754716981132076,0.7441217150760719,0.8421052631578947,0.7294685990338164,0.7987421383647799,0.5589519650655022,0.6183574879227053
clicnet_counterfactual,full_finetune,3,4,0.6374394248967752,0.5172597882698994,0.5475848677327352,0.45404095455091825,0.5321704473561136,0.21440024759088244,0.4339589577192922,0.5367968549533766,0.4962837381182976,0.49625247716903687,0.9976733443932774,0.9976426959037781,0.7669822180041185,0.7885137978604934,0.7700152983171851,0.8,0.0001,0.8698167791706847,0.8897058823529411,0.7827298050139275,0.8342245989304813,0.7802907915993538,0.8209876543209876,0.635091496232508,0.6091370558375635
clicnet_counterfactual,full_finetune,3,5,0.5858209577219514,0.43394159273225436,0.4909280226098099,0.3700443348106073,0.5476466168985265,0.19733520344812042,0.503796724352771,0.5845173862515664,0.4962246517998901,0.49619412422180176,0.9976183683029672,0.997592568397522,0.7949442303783831,0.8342049615919426,0.7985721570627231,0.8408163265306122,0.0001,0.8769230769230769,0.9104477611940298,0.7954545454545454,0.8415300546448088,0.8151735270379338,0.8626198083067093,0.6922257720979765,0.7222222222222222
clicnet_counterfactual,full_finetune,3,6,0.5415467093758045,0.3928738355636597,0.44279011951788905,0.3162108777737131,0.5564524215256177,0.22012097677406,0.5634800616665071,0.794281593877442,0.4961633687570106,0.49613040685653687,0.9975711835518837,0.9975466132164001,0.8212998579835986,0.8700463538881068,0.8235594084650688,0.8714285714285714,0.0001,0.8821811100292113,0.9277566539923955,0.8125,0.8850574712643678,0.8369829683698297,0.8726114649681529,0.7535353535353535,0.7947598253275109
clicnet_counterfactual,full_finetune,3,7,0.4701248428184484,0.33790110337490936,0.3679289990757753,0.25750015773335283,0.5534725193008363,0.1902523789478808,0.638245766500865,0.9287984050050073,0.4961026462895842,0.4960736632347107,0.9975270014645675,0.997504711151123,0.865750810593656,0.8939639112842905,0.8679245283018868,0.8938775510204081,0.0001,0.9149560117302052,0.9272030651340997,0.8596491228070176,0.9047619047619048,0.883495145631068,0.8938906752411575,0.804902962206333,0.85
clicnet_counterfactual,full_finetune,3,8,0.4579587452482168,0.3102851271629333,0.3492285660612893,0.22291105420005564,0.5883286342761882,0.173326916232401,0.6992400477334956,1.1021320479256767,0.4960515777533423,0.4960223436355591,0.9974803587479716,0.9974555969238281,0.8583096260563899,0.9122362018510272,0.8592554818969913,0.9102040816326531,0.0001,0.9159248269040554,0.9482071713147411,0.8520710059171598,0.9325153374233128,0.8672131147540983,0.9040247678018576,0.7980295566502463,0.8641975308641975
clicnet_counterfactual,full_finetune,3,9,0.4139878626291634,0.27712475474999876,0.3054009012000285,0.18978226342979743,0.5605544948504932,0.17496883498162638,0.7519444055486735,1.0982372201218897,0.49599322659941364,0.49596256017684937,0.9974358465706797,0.9974128603935242,0.8873471979521071,0.9341894232212478,0.8878123406425293,0.9346938775510204,0.0001,0.9194029850746268,0.9641434262948207,0.8852459016393442,0.9333333333333333,0.8954248366013072,0.9396825396825397,0.8493150684931506,0.8995983935742972
clicnet_counterfactual,full_finetune,3,10,0.384966133946001,0.2807115019584189,0.2734845071681478,0.17462219498595413,0.6071143858837631,0.19473483933477986,0.7167381207928373,1.4336611587174084,0.49593774327692,0.49590882658958435,0.9973906451557923,0.9973675608634949,0.9026808262901886,0.93932215990443,0.901580826109128,0.9387755102040817,0.0001,0.9326732673267327,0.9568627450980393,0.9104704097116844,0.9433962264150944,0.9019933554817275,0.9381107491856677,0.86558627264061,0.918918918918919
