split,label,internal_label,f1_score
val,NORM,Normal,1.0
val,AMI,Anterior,1.0
val,IMI,Inferior,1.0
val,Lateral-involved MI,Lateral,1.0
test,NORM,Normal,0.9556313993174061
test,AMI,Anterior,0.8170731707317073
test,IMI,Inferior,0.9318801089918256
test,Lateral-involved MI,Lateral,0.8736842105263158
