strategy,fold,train_f1_NORM,train_f1_AMI,train_f1_IMI,train_f1_Lateral-involved MI,val_f1_NORM,val_f1_AMI,val_f1_IMI,val_f1_Lateral-involved MI,test_f1_NORM,test_f1_AMI,test_f1_IMI,test_f1_Lateral-involved MI,test_sensitivity_NORM,test_sensitivity_AMI,test_sensitivity_IMI,test_sensitivity_Lateral-involved MI,test_specificity_NORM,test_specificity_AMI,test_specificity_IMI,test_specificity_Lateral-involved MI,test_auc_NORM,test_auc_AMI,test_auc_IMI,test_auc_Lateral-involved MI
partial_finetune,1,0.9429429429429428,0.928125,0.913907284768212,0.907735321528425,0.9879518072289156,0.9333333333333332,0.9493670886075948,0.9126984126984128,0.8698884758364313,0.8098159509202454,0.7546296296296297,0.4533333333333333,0.8297872340425532,0.6804123711340206,0.8858695652173914,0.4,0.9699453551912568,1.0,0.7368421052631579,0.9265402843601896,0.9809324497151494,0.969021875785768,0.930088167990308,0.9172567605241148
partial_finetune,2,0.9347826086956522,0.9318885448916407,0.9063545150501672,0.8895131086142322,0.940677966101695,0.9696969696969696,0.94006309148265,0.9465648854961832,0.8960573476702509,0.8786127167630058,0.7971698113207547,0.5652173913043478,0.8865248226950354,0.7835051546391752,0.9184782608695652,0.4588235294117647,0.96448087431694,1.0,0.7801857585139319,0.966824644549763,0.971398674572724,0.963087754588886,0.9528705074707228,0.9613325899080012
partial_finetune,3,0.9311023622047244,0.9374045801526718,0.9109075770191508,0.8990476190476191,0.9451476793248944,0.9316770186335404,0.9063444108761328,0.8844621513944223,0.9219330855018588,0.8520710059171598,0.748898678414097,0.1475409836065573,0.8794326241134752,0.7422680412371134,0.9239130434782608,0.1058823529411764,0.989071038251366,1.0,0.6904024767801857,0.933649289099526,0.9893810797194124,0.9931355292934372,0.9425057208237988,0.890521327014218
partial_finetune,4,0.9304174950298212,0.9171779141104296,0.8946058091286307,0.8687440982058546,0.9411764705882352,0.9132947976878611,0.9433962264150944,0.9163346613545816,0.8962962962962963,0.8520710059171598,0.765375854214123,0.4117647058823529,0.8581560283687943,0.7422680412371134,0.9130434782608696,0.3294117647058823,0.9781420765027322,1.0,0.7306501547987616,0.9454976303317536,0.9728713715459444,0.9949207945687704,0.9552261407995692,0.9404516308893226
partial_finetune,5,0.9384920634920636,0.9345509893455098,0.8929460580912864,0.8821292775665399,0.9294605809128632,0.934131736526946,0.9079754601226994,0.902439024390244,0.9398496240601504,0.779874213836478,0.7837259100642399,0.1639344262295081,0.8865248226950354,0.6391752577319587,0.9945652173913044,0.1176470588235294,1.0,1.0,0.6904024767801857,0.9360189573459716,0.9948261830019766,0.9907719386472216,0.9723381343384035,0.9086144410370784
full_finetune,1,1.0,0.9953488372093025,0.9950657894736842,0.993439550140581,0.9959839357429718,0.9878048780487804,0.99009900990099,0.9924812030075189,0.896797153024911,0.8098159509202454,0.8936170212765957,0.8762886597938144,0.8936170212765957,0.6804123711340206,0.9130434782608696,1.0,0.9617486338797814,1.0,0.9256965944272446,0.943127962085308,0.9927140255009108,0.9109630374654262,0.9850249024094764,0.9715361025926958
full_finetune,2,0.993963782696177,0.9953632148377124,0.9917355371900828,0.9915966386554622,1.0,1.0,0.9966777408637874,0.9962825278810408,0.8978102189781022,0.872093023255814,0.8923884514435696,0.9090909090909092,0.8723404255319149,0.7731958762886598,0.9239130434782608,1.0,0.9726775956284152,1.0,0.9164086687306502,0.9597156398104264,0.9895942332286944,0.9138295197384964,0.975888410284022,0.9818650683022024
full_finetune,3,0.993963782696177,0.99537750385208,0.9867986798679867,0.9878163074039362,1.0,1.0,0.99672131147541,0.99625468164794,0.8708487084870848,0.8654970760233918,0.8865979381443299,0.9239130434782608,0.8368794326241135,0.7628865979381443,0.9347826086956522,1.0,0.9672131147540984,1.0,0.9009287925696594,0.966824644549763,0.98816029143898,0.9439778727684184,0.9855465069322924,0.9773348201839978
full_finetune,4,0.9919354838709676,0.9938271604938272,0.9925558312655088,0.9916123019571296,1.0,1.0,1.0,1.0,0.9057971014492754,0.8520710059171598,0.908616187989556,0.913978494623656,0.8865248226950354,0.7422680412371134,0.9456521739130436,1.0,0.9726775956284152,1.0,0.9226006191950464,0.962085308056872,0.9936247723132968,0.9408096555192356,0.986286848835644,0.9720379146919432
full_finetune,5,0.993963782696177,0.9984544049459042,0.9876339653751032,0.99250936329588,0.9959514170040484,0.9937888198757764,0.9869281045751634,0.9849624060150376,0.9642857142857144,0.8242424242424242,0.9329758713136728,0.8673469387755102,0.9574468085106383,0.7010309278350515,0.9456521739130436,1.0,0.989071038251366,1.0,0.953560371517028,0.9383886255924172,0.9978878424989344,0.9080462660296704,0.9850417283618252,0.9715082241427376
