split,label,internal_label,f1_score
val,NORM,Normal,0.979757085020243
val,AMI,Anterior,0.9938650306748467
val,IMI,Inferior,0.9741935483870968
val,Lateral-involved MI,Lateral,0.9692307692307692
test,NORM,Normal,0.9003690036900369
test,AMI,Anterior,0.8977272727272727
test,IMI,Inferior,0.8243559718969555
test,Lateral-involved MI,Lateral,0.7142857142857143
