split,accuracy,balanced_accuracy,macro_f1,micro_f1,weighted_f1,f1_Normal,sensitivity_Normal,specificity_Normal,auc_Normal,f1_Anterior,sensitivity_Anterior,specificity_Anterior,auc_Anterior,f1_Inferior,sensitivity_Inferior,specificity_Inferior,auc_Inferior,f1_Lateral,sensitivity_Lateral,specificity_Lateral,auc_Lateral,macro_auc,loss
val,0.8020408163265306,0.8091387556405949,0.8025558035859586,0.8020408163265306,0.8011841115657206,0.8898678414096917,0.8145161290322581,0.994535519125683,0.9920897232504847,0.7956989247311828,0.9135802469135802,0.9242053789731052,0.9797458420115306,0.7897727272727273,0.9144736842105263,0.8195266272189349,0.941509654313298,0.7348837209302326,0.5939849624060151,0.9915966386554622,0.9520018533729281,0.9663367682370604,0.4943586389629208
test,0.7652859960552268,0.7269579700234138,0.7514676262450661,0.7652859960552268,0.7625278502720454,0.8058608058608059,0.7801418439716312,0.9398907103825137,0.9727744835871798,0.8421052631578947,0.7422680412371134,0.9951219512195122,0.9914005531807896,0.7663551401869159,0.8913043478260869,0.7523219814241486,0.927698882756764,0.5915492957746479,0.49411764705882355,0.9644549763033176,0.9536102592695845,0.9613710446985795,0.5218904913059588
