split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,0.8025558035859586,0.8020408163265306,0.8011841115657206,0.8091387556405949,0.9663367682370604,0.8020408163265306,0.4943586389629208
test,0.7514676262450661,0.7652859960552268,0.7625278502720454,0.7269579700234138,0.9613710446985795,0.7652859960552268,0.5218904913059588
