split,label,internal_label,f1_score
val,NORM,Normal,0.9959514170040485
val,AMI,Anterior,1.0
val,IMI,Inferior,0.990228013029316
val,Lateral-involved MI,Lateral,0.9924812030075187
test,NORM,Normal,0.8825622775800712
test,AMI,Anterior,0.7790697674418605
test,IMI,Inferior,0.6515837104072398
test,Lateral-involved MI,Lateral,0.0
