split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,0.9169078150572476,0.9142857142857143,0.9143158213612143,0.9139815301674987,0.9933439948462364,0.9142857142857143,0.2332094665692777
test,0.6676109383599182,0.7396449704142012,0.7159404202455184,0.6628740154425065,0.9538859142127166,0.7396449704142012,0.6234998724752159
