split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,0.9865944902351466,0.9857433808553971,0.9857119389919216,0.9875704260156173,0.9990916585273493,0.9857433808553971,0.06712410607434005
test,0.7440937231473557,0.7692307692307693,0.765884343226002,0.7262442949847477,0.9457457009258599,0.7692307692307693,0.8522312173241459
