split,label,internal_label,f1_score
val,NORM,Normal,0.7665505226480837
val,AMI,Anterior,0.75
val,IMI,Inferior,0.662613981762918
val,Lateral-involved MI,Lateral,0.43617021276595747
test,NORM,Normal,0.6262135922330098
test,AMI,Anterior,0.7721518987341772
test,IMI,Inferior,0.746177370030581
test,Lateral-involved MI,Lateral,0.0
