split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,0.9982439982808375,0.9979591836734694,0.9979587075205841,0.9981343283582089,0.9999947593493208,0.9979591836734694,0.01696559908628768
test,0.8867141915332668,0.8856015779092702,0.8844369104243724,0.8836371598144775,0.9737548728309222,0.8856015779092702,0.5797253491676594
