split,accuracy,balanced_accuracy,macro_f1,micro_f1,weighted_f1,f1_Normal,sensitivity_Normal,specificity_Normal,auc_Normal,f1_Anterior,sensitivity_Anterior,specificity_Anterior,auc_Anterior,f1_Inferior,sensitivity_Inferior,specificity_Inferior,auc_Inferior,f1_Lateral,sensitivity_Lateral,specificity_Lateral,auc_Lateral,macro_auc,loss
val,0.9979591836734694,0.9981343283582089,0.9982439982808375,0.9979591836734694,0.9979587075205841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9967213114754099,1.0,0.9970414201183432,1.0,0.9962546816479401,0.9925373134328358,1.0,0.9999790373972833,0.9999947593493208,0.01696559908628768
test,0.8856015779092702,0.8836371598144775,0.8867141915332668,0.8856015779092702,0.8844369104243724,0.8708487084870848,0.8368794326241135,0.9672131147540983,0.98816029143898,0.8654970760233918,0.7628865979381443,1.0,0.9439778727684184,0.8865979381443299,0.9347826086956522,0.9009287925696594,0.9855465069322924,0.9239130434782609,1.0,0.966824644549763,0.9773348201839978,0.9737548728309222,0.5797253491676594
