split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,0.815701716367107,0.8167006109979633,0.8121893672611605,0.8231511158946498,0.9678692635679876,0.8167006109979633,0.4816505326879971
test,0.7711668586565024,0.7869822485207101,0.7844055327835839,0.7478436295219614,0.9659941718071494,0.7869822485207101,0.5038447307176609
