split,label,internal_label,f1_score,sensitivity,specificity,auc,support
val,NORM,Normal,0.0,0.0,1.0,0.5938933407018514,77
val,AMI,Anterior,0.0,0.0,1.0,0.22589321557607384,47
val,IMI,Inferior,0.4891041162227603,1.0,0.0,0.2487682417530853,101
val,Lateral-involved MI,Lateral,0.0,0.0,1.0,0.43335887611749685,87
test,NORM,Normal,0.0,0.0,1.0,0.614134015424563,141
test,AMI,Anterior,0.0,0.0,1.0,0.22540859944681924,97
test,IMI,Inferior,0.532561505065123,1.0,0.0,0.5104657423610176,184
test,Lateral-involved MI,Lateral,0.0,0.0,1.0,0.6622525787566211,85
