split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,0.6487324094103047,0.6632653061224489,0.6390625965976016,0.6761514741656741,0.8794264525347448,0.6632653061224489,0.7629272329563997
test,0.5272606547962092,0.6232741617357002,0.5957024331295396,0.5404647321272463,0.7924238664140999,0.6232741617357002,0.9476906191080045
