split,accuracy,balanced_accuracy,macro_f1,micro_f1,weighted_f1,f1_NORM,sensitivity_NORM,specificity_NORM,auc_NORM,f1_AMI,sensitivity_AMI,specificity_AMI,auc_AMI,f1_IMI,sensitivity_IMI,specificity_IMI,auc_IMI,f1_Lateral-involved MI,sensitivity_Lateral-involved MI,specificity_Lateral-involved MI,auc_Lateral-involved MI,macro_auc,loss
val,0.842948717948718,0.8549843691003626,0.8360020348677336,0.842948717948718,0.8385068928852957,0.9379310344827586,0.8831168831168831,1.0,0.9934788615639679,0.8070175438596491,0.9787234042553191,0.9207547169811321,0.9756724207145725,0.8818181818181818,0.9603960396039604,0.8957345971563981,0.9878466519637745,0.7172413793103448,0.5977011494252874,0.9733333333333334,0.9064623243933588,0.9658650646589184,0.5946643780439328
test,0.7396449704142012,0.6539205378118136,0.6304672632447347,0.7396449704142012,0.6909901301010706,0.9259259259259259,0.8865248226950354,0.9890710382513661,0.9941479672906252,0.8491620111731844,0.7835051546391752,0.9853658536585366,0.9836811667085743,0.7467811158798283,0.9456521739130435,0.6656346749226006,0.9257638982366402,0.0,0.0,0.966824644549763,0.8542514636186228,0.9394611239636156,0.9484759044247502
